term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
"Km 6.135 Ad-Ufen - Cer-Meir-Ag000,7","km 6.135 ad-ufen - cer-meir-ag000,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 7.1 Ad-Pto - Bif. Nazaret,km 7.1 ad-pto - bif. nazaret,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 86.520 - Granada,km 86.520 - granada,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
Km 86.520 - Km 59.560,km 86.520 - km 59.560,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
"Km. 1,935 - Cogullada","km. 1,935 - cogullada",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 1,935 - Km. 7,1","km. 1,935 - km. 7,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 1,935 - Km. 7,5","km. 1,935 - km. 7,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 1,935 - Zaragoza-Arrabal","km. 1,935 - zaragoza-arrabal",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 110,0 - Km 112.1","km. 110,0 - km 112.1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 110,0 - Maria De Huerva","km. 110,0 - maria de huerva",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Km. 112.4 - Cbdor. Pedralba,km. 112.4 - cbdor. pedralba,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 112.4 - Lubian,km. 112.4 - lubian,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 112.4 - Puebla Sanabria,km. 112.4 - puebla sanabria,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km. 2,8 - Guadalajara-Yebe","km. 2,8 - guadalajara-yebe",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 2,8 - La Sagra","km. 2,8 - la sagra",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 2,8 - Pta. De Atocha","km. 2,8 - pta. de atocha",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Km. 273.390 - A Rua-Petin,km. 273.390 - a rua-petin,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 273.390 - Toral De Los Vad,km. 273.390 - toral de los vad,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 378.0 - Cieza,km. 378.0 - cieza,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 378.0 - Hellin,km. 378.0 - hellin,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 529.1 - Agurain-Salvatie,km. 529.1 - agurain-salvatie,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km. 529.1 - Bif. Km.534,0","km. 529.1 - bif. km.534,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 6.7 Ad-Pto - Bif. Nazaret,km. 6.7 ad-pto - bif. nazaret,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km. 7,1 - Cogullada","km. 7,1 - cogullada",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 7,1 - Km. 1,935","km. 7,1 - km. 1,935",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 7,1 - S.Juan Mozarrifa","km. 7,1 - s.juan mozarrifa",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 7,5 - Cogullada","km. 7,5 - cogullada",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 7,5 - Km. 1,935","km. 7,5 - km. 1,935",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 7,5 - S.Juan Mozarrifa","km. 7,5 - s.juan mozarrifa",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km. 72,3 - Montilla","km. 72,3 - montilla",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
"Km. 72,3 - Puente Genil","km. 72,3 - puente genil",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
Koln-Kalk Nord Km - Koln-Mulheim Berliner Stra?E,koln-kalk nord km - koln-mulheim berliner stra?e,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Koln-Kalk Nord Km - Vingst,koln-kalk nord km - vingst,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Koln-Mulheim Berliner Stra?E - Koln-Kalk Nord Km,koln-mulheim berliner stra?e - koln-kalk nord km,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Köln-Kalk Nord Km - Leverkusen Werkstätte,köln-kalk nord km - leverkusen werkstätte,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
L' Alcudia - Xativa-Ag.Km.47,l' alcudia - xativa-ag.km.47,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
La Font De La F. - Km 5.900,la font de la f. - km 5.900,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"La Sagra - Km. 2,8","la sagra - km. 2,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
La Salud - Km 1.717 Ad-Pto,la salud - km 1.717 ad-pto,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Lancy-Bachet - Carouge-Bachet saut du Km,lancy-bachet - carouge-bachet saut du km,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Lleida-Pirineus - Camb.-Ag.Km. 3,1","lleida-pirineus - camb.-ag.km. 3,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Lleida-Pirineus - Camb.-Ag.Km. 3,2","lleida-pirineus - camb.-ag.km. 3,2",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Los Ramos-Alquer - Aguja Km. 523,2","los ramos-alquer - aguja km. 523,2",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Lubian - Km. 112.4,lubian - km. 112.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Mad-Cham-Clara C - Chmtin-Ag Km 1,5","mad-cham-clara c - chmtin-ag km 1,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Madrid At. Cerca - Aguja Km. 1,8","madrid at. cerca - aguja km. 1,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Madrid-S. Catal. - Aguja Km. 1,8","madrid-s. catal. - aguja km. 1,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Madrid-S. Catal. - Aguja Km. 1.4,madrid-s. catal. - aguja km. 1.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Maria De Huerva - Km. 110,0","maria de huerva - km. 110,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Mc Ag Km 462,5 - Murcia Del Carme","mc ag km 462,5 - murcia del carme",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Mc Ag Km 462,5 - Reg Ag Km 463,9","mc ag km 462,5 - reg ag km 463,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Medina Del Campo - Km 179,9","medina del campo - km 179,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Million euro, chain-linked volumes, reference year 2010 (at 2010 exchange rates)","million euro, chain-linked volumes, reference year 2010 (at 2010 exchange rates)",unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,3,0,0,1,1,0,0,1,0,0,0,True,True,cell,Unit of measure
"Montilla - Km. 72,3","montilla - km. 72,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
"Murcia Del Carme - Mc Ag Km 462,5","murcia del carme - mc ag km 462,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Nubledo - Km 0.450 Ad-Arce,nubledo - km 0.450 ad-arce,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pk Km. 126,7 - Bif. Medina","pk km. 126,7 - bif. medina",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Plana-Picamoixon - Camb.-Ag.Km. 3,1","plana-picamoixon - camb.-ag.km. 3,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Plana-Picamoixon - Camb.-Ag.Km. 3,2","plana-picamoixon - camb.-ag.km. 3,2",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Pta. De Atocha - Km. 2,8","pta. de atocha - km. 2,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Pu?Ol - Sagunt-A.Km.28,3","pu?ol - sagunt-a.km.28,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Puebla Sanabria - Km. 112.4,puebla sanabria - km. 112.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Puente Genil - Km. 72,3","puente genil - km. 72,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
"Puçol - Sagunt-A.Km.32,3","puçol - sagunt-a.km.32,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Quero - Agu. Km.146.1,quero - agu. km.146.1,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Reg Ag Km 463,9 - Mc Ag Km 462,5","reg ag km 463,9 - mc ag km 462,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Reg Ag Km 467,3 - Aguja Km. 523,2","reg ag km 467,3 - aguja km. 523,2",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Reg Ag Km 467,3 - El Regueron","reg ag km 467,3 - el regueron",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Regensdorf West (Abzw) - Regensdorf-Watt,regensdorf west (abzw) - regensdorf-watt,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Regensdorf-Watt - Regensdorf West (Abzw),regensdorf-watt - regensdorf west (abzw),unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Regensdorf-Watt - Zürich Affoltern (Abzw),regensdorf-watt - zürich affoltern (abzw),unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"S.Juan Mozarrifa - Km. 7,1","s.juan mozarrifa - km. 7,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"S.Juan Mozarrifa - Km. 7,5","s.juan mozarrifa - km. 7,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Sagnt-A.Km.268,8 - Sagunt-A.Km.32,3","sagnt-a.km.268,8 - sagunt-a.km.32,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Sagunt - Sagunt-A.Km.32,3","sagunt - sagunt-a.km.32,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Sagunt-A.Km.28,3 - Pu?Ol","sagunt-a.km.28,3 - pu?ol",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Sagunt-A.Km.32,3 - Puçol","sagunt-a.km.32,3 - puçol",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Sagunt-A.Km.32,3 - Sagnt-A.Km.268,8","sagunt-a.km.32,3 - sagnt-a.km.268,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Sagunt-A.Km.32,3 - Sagunt","sagunt-a.km.32,3 - sagunt",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Salinas-Villanue - Km 59.560,salinas-villanue - km 59.560,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
Silla - Km 3.251 Ad-Ford,silla - km 3.251 ad-ford,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"St. Hr. (Km 286, 5 ) - Cadca","st. hr. (km 286, 5 ) - cadca",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Stuttgart Hbf - Stuttgart Hbf Gw Prag,stuttgart hbf - stuttgart hbf gw prag,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Stuttgart Hbf Gw Prag - Stuttgart Hbf,stuttgart hbf gw prag - stuttgart hbf,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Tarragona Merc. - Ag.Clas.Km 100.4,tarragona merc. - ag.clas.km 100.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Tarragona Merc. - Ag.Clas.Km.272,tarragona merc. - ag.clas.km.272,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Tarragona Port - Ag.Clas.Km.272,tarragona port - ag.clas.km.272,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Toral De Los Vad - Km. 273.390,toral de los vad - km. 273.390,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Valenc-Fsl.Merc - Vfsl-Ag.Km.5,8","valenc-fsl.merc - vfsl-ag.km.5,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Vfsl-Ag.Km.5,8 - Bif. Nazaret","vfsl-ag.km.5,8 - bif. nazaret",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
