term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
6 Mars-12 Mars 2006,6 mars-12 mars 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Mars-12 Mars 2006
6 Mars-12 Mars 2023,6 mars-12 mars 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Mars-12 Mars 2023
6 Novembre-12 Novembre 2000,6 novembre-12 novembre 2000,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Novembre-12 Novembre 2000
6 Novembre-12 Novembre 2006,6 novembre-12 novembre 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Novembre-12 Novembre 2006
6 Novembre-12 Novembre 2023,6 novembre-12 novembre 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Novembre-12 Novembre 2023
6 Octobre-12 Octobre 2003,6 octobre-12 octobre 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Octobre-12 Octobre 2003
6 Octobre-12 Octobre 2008,6 octobre-12 octobre 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Octobre-12 Octobre 2008
6 Octobre-12 Octobre 2014,6 octobre-12 octobre 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Octobre-12 Octobre 2014
6 Septembre-12 Septembre 2004,6 septembre-12 septembre 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Septembre-12 Septembre 2004
6 Septembre-12 Septembre 2010,6 septembre-12 septembre 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,6 Septembre-12 Septembre 2010
7 Août-13 Août 2000,7 août-13 août 2000,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Août-13 Août 2000
7 Août-13 Août 2006,7 août-13 août 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Août-13 Août 2006
7 Août-13 Août 2023,7 août-13 août 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Août-13 Août 2023
7 Avril-13 Avril 2003,7 avril-13 avril 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Avril-13 Avril 2003
7 Avril-13 Avril 2008,7 avril-13 avril 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Avril-13 Avril 2008
7 Avril-13 Avril 2014,7 avril-13 avril 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Avril-13 Avril 2014
7 Décembre-13 Décembre 2009,7 décembre-13 décembre 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Décembre-13 Décembre 2009
7 Février-13 Février 2000,7 février-13 février 2000,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Février-13 Février 2000
7 Février-13 Février 2005,7 février-13 février 2005,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Février-13 Février 2005
7 Février-13 Février 2011,7 février-13 février 2011,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Février-13 Février 2011
7 Janvier-13 Janvier 2002,7 janvier-13 janvier 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Janvier-13 Janvier 2002
7 Janvier-13 Janvier 2008,7 janvier-13 janvier 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Janvier-13 Janvier 2008
7 Janvier-13 Janvier 2013,7 janvier-13 janvier 2013,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Janvier-13 Janvier 2013
7 Juillet-13 Juillet 2003,7 juillet-13 juillet 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Juillet-13 Juillet 2003
7 Juillet-13 Juillet 2008,7 juillet-13 juillet 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Juillet-13 Juillet 2008
7 Juillet-13 Juillet 2014,7 juillet-13 juillet 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Juillet-13 Juillet 2014
7 Juin-13 Juin 2004,7 juin-13 juin 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Juin-13 Juin 2004
7 Juin-13 Juin 2010,7 juin-13 juin 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Juin-13 Juin 2010
7 Mai-13 Mai 2001,7 mai-13 mai 2001,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Mai-13 Mai 2001
7 Mai-13 Mai 2007,7 mai-13 mai 2007,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Mai-13 Mai 2007
7 Mai-13 Mai 2012,7 mai-13 mai 2012,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Mai-13 Mai 2012
7 Mars-13 Mars 2005,7 mars-13 mars 2005,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Mars-13 Mars 2005
7 Mars-13 Mars 2011,7 mars-13 mars 2011,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Mars-13 Mars 2011
7 Novembre-13 Novembre 2005,7 novembre-13 novembre 2005,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Novembre-13 Novembre 2005
7 Novembre-13 Novembre 2011,7 novembre-13 novembre 2011,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Novembre-13 Novembre 2011
7 Octobre-13 Octobre 2002,7 octobre-13 octobre 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Octobre-13 Octobre 2002
7 Octobre-13 Octobre 2013,7 octobre-13 octobre 2013,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Octobre-13 Octobre 2013
7 Octobre-13 Octobre 2024,7 octobre-13 octobre 2024,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Octobre-13 Octobre 2024
7 Septembre-13 Septembre 2009,7 septembre-13 septembre 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,7 Septembre-13 Septembre 2009
8 Août-14 Août 2005,8 août-14 août 2005,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Août-14 Août 2005
8 Août-14 Août 2011,8 août-14 août 2011,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Août-14 Août 2011
8 Avril-14 Avril 2002,8 avril-14 avril 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Avril-14 Avril 2002
8 Avril-14 Avril 2013,8 avril-14 avril 2013,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Avril-14 Avril 2013
8 Avril-14 Avril 2024,8 avril-14 avril 2024,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Avril-14 Avril 2024
8 Décembre-14 Décembre 2003,8 décembre-14 décembre 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Décembre-14 Décembre 2003
8 Décembre-14 Décembre 2008,8 décembre-14 décembre 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Décembre-14 Décembre 2008
8 Décembre-14 Décembre 2014,8 décembre-14 décembre 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Décembre-14 Décembre 2014
8 Février-14 Février 2010,8 février-14 février 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Février-14 Février 2010
8 Janvier-14 Janvier 2001,8 janvier-14 janvier 2001,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Janvier-14 Janvier 2001
8 Janvier-14 Janvier 2007,8 janvier-14 janvier 2007,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Janvier-14 Janvier 2007
8 Janvier-14 Janvier 2024,8 janvier-14 janvier 2024,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Janvier-14 Janvier 2024
8 Juillet-14 Juillet 2002,8 juillet-14 juillet 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Juillet-14 Juillet 2002
8 Juillet-14 Juillet 2013,8 juillet-14 juillet 2013,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Juillet-14 Juillet 2013
8 Juillet-14 Juillet 2024,8 juillet-14 juillet 2024,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Juillet-14 Juillet 2024
8 Juin-14 Juin 2009,8 juin-14 juin 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Juin-14 Juin 2009
8 Mai-14 Mai 2000,8 mai-14 mai 2000,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Mai-14 Mai 2000
8 Mai-14 Mai 2006,8 mai-14 mai 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Mai-14 Mai 2006
8 Mai-14 Mai 2023,8 mai-14 mai 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Mai-14 Mai 2023
8 Mars-14 Mars 2004,8 mars-14 mars 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Mars-14 Mars 2004
8 Mars-14 Mars 2010,8 mars-14 mars 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Mars-14 Mars 2010
8 Novembre-14 Novembre 2004,8 novembre-14 novembre 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Novembre-14 Novembre 2004
8 Novembre-14 Novembre 2010,8 novembre-14 novembre 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Novembre-14 Novembre 2010
8 Octobre-14 Octobre 2001,8 octobre-14 octobre 2001,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Octobre-14 Octobre 2001
8 Octobre-14 Octobre 2007,8 octobre-14 octobre 2007,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Octobre-14 Octobre 2007
8 Octobre-14 Octobre 2012,8 octobre-14 octobre 2012,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Octobre-14 Octobre 2012
8 Septembre-14 Septembre 2003,8 septembre-14 septembre 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Septembre-14 Septembre 2003
8 Septembre-14 Septembre 2008,8 septembre-14 septembre 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Septembre-14 Septembre 2008
8 Septembre-14 Septembre 2014,8 septembre-14 septembre 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,8 Septembre-14 Septembre 2014
9 Août-15 Août 2004,9 août-15 août 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Août-15 Août 2004
9 Août-15 Août 2010,9 août-15 août 2010,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Août-15 Août 2010
9 Avril-15 Avril 2001,9 avril-15 avril 2001,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Avril-15 Avril 2001
9 Avril-15 Avril 2007,9 avril-15 avril 2007,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Avril-15 Avril 2007
9 Avril-15 Avril 2012,9 avril-15 avril 2012,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Avril-15 Avril 2012
9 Décembre-15 Décembre 2002,9 décembre-15 décembre 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Décembre-15 Décembre 2002
9 Décembre-15 Décembre 2013,9 décembre-15 décembre 2013,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Décembre-15 Décembre 2013
9 Décembre-15 Décembre 2024,9 décembre-15 décembre 2024,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Décembre-15 Décembre 2024
9 Février-15 Février 2004,9 février-15 février 2004,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Février-15 Février 2004
9 Février-15 Février 2009,9 février-15 février 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Février-15 Février 2009
9 Janvier-15 Janvier 2006,9 janvier-15 janvier 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Janvier-15 Janvier 2006
9 Janvier-15 Janvier 2012,9 janvier-15 janvier 2012,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Janvier-15 Janvier 2012
9 Janvier-15 Janvier 2023,9 janvier-15 janvier 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Janvier-15 Janvier 2023
9 Juillet-15 Juillet 2001,9 juillet-15 juillet 2001,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juillet-15 Juillet 2001
9 Juillet-15 Juillet 2007,9 juillet-15 juillet 2007,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juillet-15 Juillet 2007
9 Juillet-15 Juillet 2012,9 juillet-15 juillet 2012,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juillet-15 Juillet 2012
9 Juin-15 Juin 2003,9 juin-15 juin 2003,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juin-15 Juin 2003
9 Juin-15 Juin 2008,9 juin-15 juin 2008,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juin-15 Juin 2008
9 Juin-15 Juin 2014,9 juin-15 juin 2014,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Juin-15 Juin 2014
9 Mai-15 Mai 2005,9 mai-15 mai 2005,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Mai-15 Mai 2005
9 Mai-15 Mai 2011,9 mai-15 mai 2011,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Mai-15 Mai 2011
9 Mars-15 Mars 2009,9 mars-15 mars 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Mars-15 Mars 2009
9 Novembre-15 Novembre 2009,9 novembre-15 novembre 2009,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Novembre-15 Novembre 2009
9 Octobre-15 Octobre 2000,9 octobre-15 octobre 2000,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Octobre-15 Octobre 2000
9 Octobre-15 Octobre 2006,9 octobre-15 octobre 2006,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Octobre-15 Octobre 2006
9 Octobre-15 Octobre 2023,9 octobre-15 octobre 2023,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Octobre-15 Octobre 2023
9 Septembre-15 Septembre 2002,9 septembre-15 septembre 2002,dimension_name,high,Predominantly appears as a descriptive table header.,13,13,13,0,0,0,0,0,0,0,0,0,False,False,header,9 Septembre-15 Septembre 2002
