term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Level crossings by type,level crossings by type,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Level of internet access - households,level of internet access - households,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Licensed physicians,licensed physicians,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Life expectancy by age and sex,life expectancy by age and sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Literacy,literacy,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Literacy rate by sex and age group,literacy rate by sex and age group,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Live births,live births,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Live births and crude birth rate,live births and crude birth rate,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Livestock density index,livestock density index,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Livestock in number of heads,livestock in number of heads,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Living quarters by type of housing,living quarters by type of housing,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Load capacity of new lorries semi-trailers and trailers by type of carriage until,load capacity of new lorries semi-trailers and trailers by type of carriage until,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Load capacity of self-propelled vessels by year of construction,load capacity of self-propelled vessels by year of construction,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Loan and deposit one year interest rate,loan and deposit one year interest rate,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Loans excluding mortgages on purchase of main residence by income quintile,loans excluding mortgages on purchase of main residence by income quintile,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Loans excluding mortgages on purchase of main residence by risk of poverty threshold,loans excluding mortgages on purchase of main residence by risk of poverty threshold,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Local pollution,local pollution,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Long term government bond yields,long term government bond yields,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Long working hours in main job by sex age professional status and occupation,long working hours in main job by sex age professional status and occupation,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Long-term residence permits issued during the year by age sex and citizenship,long-term residence permits issued during the year by age sex and citizenship,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Long-term residents by age sex and citizenship on 31 December of each year,long-term residents by age sex and citizenship on 31 december of each year,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Long-term unemployment rate % of active population aged 15-74,long-term unemployment rate % of active population aged 15-74,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Long-term unemployment rates by sex,long-term unemployment rates by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Low achieving 15-year-olds in reading mathematics or science,low achieving 15-year-olds in reading mathematics or science,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Low achieving 15-year-olds in reading mathematics or science by sex,low achieving 15-year-olds in reading mathematics or science by sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Low-wage earners as a proportion of all employees excluding apprentices by employment contract,low-wage earners as a proportion of all employees excluding apprentices by employment contract,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Main flows,main flows,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Management of waste,management of waste,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Marine waters affected by eutrophication,marine waters affected by eutrophication,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime accident victims by sea basin of occurrence and country of registration of vessels,maritime accident victims by sea basin of occurrence and country of registration of vessels,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Maritime accident victims by sea basin of occurrence country of registration of vessels and type of vessels,maritime accident victims by sea basin of occurrence country of registration of vessels and type of vessels,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Maritime equipment - carrying capacity of ships of 1 000 grt and over,maritime equipment - carrying capacity of ships of 1 000 grt and over,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime equipment - carrying capacity of ships of 300 grt and over,maritime equipment - carrying capacity of ships of 300 grt and over,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime equipment - number of ships of 1 000 grt and over,maritime equipment - number of ships of 1 000 grt and over,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Maritime equipment - number of ships of 300 grt and over,maritime equipment - number of ships of 300 grt and over,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Maritime goods short-sea shipping performed in the Exclusive Economic Zone EEZ of the countries,maritime goods short-sea shipping performed in the exclusive economic zone eez of the countries,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime goods transport performed in the Exclusive Economic Zone EEZ of the countries,maritime goods transport performed in the exclusive economic zone eez of the countries,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime passenger transport performed in the Exclusive Economic Zone EEZ of the countries,maritime passenger transport performed in the exclusive economic zone eez of the countries,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime traffic passengers and freight,maritime traffic passengers and freight,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime traffic ship movements,maritime traffic ship movements,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime transport infrastructure ports,maritime transport infrastructure ports,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime transport of freight by NUTS 2 regions,maritime transport of freight by nuts 2 regions,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Maritime transport of passengers by NUTS 2 regions,maritime transport of passengers by nuts 2 regions,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Market production - annual data,market production - annual data,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
